yyse,ser_no,co_chg,dpt_code,year,cou_code,class,credit,tlec,tlab,forh,sel_code,cou_cname,cou_ename,tea_seq,tea_code,tea_cname,tea_ename,clsrom_1,clsrom_2,clsrom_3,clsrom_4,clsrom_5,clsrom_6,st1,day1,st2,day2,st3,day3,st4,day4,st5,day5,st6,day6,limit,tno,eno,co_select,sno,mark,co_rep,co_tp,co_gmark,co_eng,grpno,initsel,outside,pre_course,dpt_abbr,cou_teacno,chgitem,engmark
1002,16614,1,P230,,203 222B2,2,3,3,0,1,7,有機化學乙下,Organic Chemistry (b)(2),14803,203111,楊吉水,JYE-SHANE YANG,,普101,,普101,,,,,,2,,,,34,,,,,CD1,136,0,3,0,,0,1,,1,0,0,0,Y,Chem,2026,,
1002,19394,1,6030,2,203 222B2,3,3,3,0,1,3,有機化學乙下,Organic Chemistry (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,新102,,共201,,,,,,2,,,,34,,,,,,120,0,3,0,"請依指定修習院系班次修習, 詳化學系選課須知",1,2,,1,0,0,0,Y,Chem,2026,,
1002,19394,1,6050,2,203 222B2,3,3,3,0,1,3,有機化學乙下,Organic Chemistry (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,新102,,共201,,,,,,2,,,,34,,,,,,120,0,3,0,生物材料學群選擇必修，請依指定修習院系班次修習。詳化學系選課須知。先修：普化。,0,2,,1,0,0,0,Y,Chem,2026,,
1002,19394,1,8010,2,203 222B2,3,3,3,0,1,3,有機化學乙下,Organic Chemistry (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,新102,,共201,,,,,,2,,,,34,,,,,,120,0,3,0,環職衛領域必修。指定公衛、農化系修習，詳化學系選課須知;先修課程：普化。,1,2,,1,0,0,0,Y,Chem,2026,,
1002,88911,1,2030,2,203 22520,1,2,0,5,2,3,化學實驗四,Chemistry Lab. (Ⅳ),12101,203083,羅禮強,LEE CHIANG LO,思亮305,,,,,,,56789,,,,,,,,,,,AU1*CD1,20,0,2,0,需與上學期化學實驗三選同班。先修：化學實驗一二或普化實驗上下。上課教室：思亮305+207。,0,1,,1,0,0,0,Y,Chem,2030,,
1002,20181,1,2030,2,203 22520,2,2,0,5,2,3,化學實驗四,Chemistry Lab. (Ⅳ),15647,203126,陳 平,RICHARD-PING CHENG,,思亮305,,,,,,,,56789,,,,,,,,,AU1*CD1,20,0,2,0,需與上學期化學實驗三選同班。先修：化學實驗一二或普化實驗上下。上課教室：思亮305+207。,0,1,,1,0,0,0,Y,Chem,2030,,
1002,70198,1,2030,2,203 22520,3,2,0,5,2,3,化學實驗四,Chemistry Lab. (Ⅳ),10895,203072,張哲政,CHE CHEN CHANG,思亮207,,,,,,,56789,,,,,,,,,,,AU1*CD1,20,0,2,0,需與上學期化學實驗三選同班。先修：化學實驗一二或普化實驗上下。上課教室：思亮305+207。,0,1,,1,0,0,0,Y,Chem,2030,,
1002,25616,3,2030,2,203 22520,4,2,0,5,2,3,化學實驗四,Chemistry Lab. (Ⅳ),8249,203042,林金全,KING CHUEN LIN,,思亮207,,,,,,,,56789,,,,,,,,,AU1*CD1,20,0,2,0,需與上學期化學實驗三選同班。先修：化學實驗一二或普化實驗上下。上課教室：思亮305+207。,0,1,,1,0,0,0,Y,Chem,2030,B,
1002,36975,1,6090,1,203 225B0,1,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,12470,203087,陳昭岑,CHAO TSEN CHEN,,,,,,,,,,,,678,,,,,,,CD1,80,0,3,0,"教室思亮館308有機實驗室。詳閱化學系選課須知，實驗須與課程併修,先修:普化實驗",1,2,,1,0,0,0,Y,Chem,2035,,
1002,86349,1,6130,1,203 225B0,2,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,12470,203087,陳昭岑,CHAO TSEN CHEN,,,,,,,,678,,,,,,,,,,,CD1,45,0,3,0,"詳閱化學系選課須知，實驗須與課程併修,先修:普化實驗,教室思量館308有機實驗室",0,2,,1,0,0,0,Y,Chem,2035,,
1002,81665,1,6120,1,203 225B0,3,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,12470,203087,陳昭岑,CHAO TSEN CHEN,,,,,,,,678,,,,,,,,,,,CD1,35,0,3,0,詳化學系選課須知。實驗須與課程併修或後修。先修科目:普化實驗。上課位置：思亮館308有機實驗室。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,48322,1,6060,1,203 225B0,4,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,11498,203078,梁文傑,MAN KIT LEUNG,,,,,,,,,,,,678,,,,,,,CD1,45,0,3,0,"上課教室:思亮館309室.詳閱化學系選課須知，實驗須與課程併修或後修,先修:普化實驗",1,2,,1,0,0,0,Y,Chem,2035,,
1002,88793,1,6010,1,203 225B0,5,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,11498,203078,梁文傑,MAN KIT LEUNG,,,,,,,,,,,,678,,,,,,,CD1,45,0,3,0,實驗須與課程併修或後修。教室:思亮館309。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,57997,1,B020,1,203 225B0,6,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,11498,203078,梁文傑,MAN KIT LEUNG,,,,,,,,,,,,,,,,234,,,CD1,80,0,3,0,詳化學系選課須知，實驗需與課程併修或後修。上課位置：思亮館309有機實驗室。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,79718,1,4020,1,203 225B0,7,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,10054,203056,陸天堯,TIEN YAU LUH,,,,,思亮308,,,,,,,,,,,234,,,,80,0,3,0,詳化學系選課須知。實驗須與課程併修或後修。先修科目:普化實驗。上課位置：思亮館308有機實驗室。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,20127,1,4040,1,203 225B0,8,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,8728,203047,劉緒宗,SHIUH TZUNG LIU,,,,,,,,,,,,,,,,678,,,CD1,40,0,3,0,詳化學系選課須知。實驗須與課程併修或後修。先修科目:普化實驗。教室思亮館309有機實驗室。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,19899,1,6080,2,203 225B0,9,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,8728,203047,劉緒宗,SHIUH TZUNG LIU,,,,,,,,,,,,,,,,678,,,CD1,40,0,3,0,第一、二、三群必修。詳化學系選課須知。先修:普化實驗。上課位置：思亮館309有機實驗室。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,87521,1,4010,1,203 225B0,10,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,10054,203056,陸天堯,TIEN YAU LUH,思亮309,,,,,,,678,,,,,,,,,,,B21*CD1*B21,80,0,3,0,詳化學系選課須知.實驗須與課程併修.先修:普化實驗。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,20932,1,4010,1,203 225B0,11,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,10054,203056,陸天堯,TIEN YAU LUH,,,,思亮309,,,,,,,,,,678,,,,,B20*CD1,80,0,3,0,詳化學系選課須知.實驗須與課程併修.先修:普化實驗。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,43335,1,B010,1,203 225B0,12,1,0,3,2,3,有機化學實驗,Organic Chemistry Lab.,7520,203037,方俊民,JIM MIN FANG,,,,,,,,,,234,,,,,,,,,CD1,80,0,3,0,思亮館308室。請詳閱化學系選課須知。實驗須與正課併修或後修。,1,2,,1,0,0,0,Y,Chem,2035,,
1002,25381,1,4030,2,203 225B2,1,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),12740,203092,汪根欉,KEN TSUNG WONG,,,,,,,,,,,,,,,,678,,,CD1,80,0,3,0,詳見化學系選課須知。實驗需與課程並修或後修。先修：普化實驗。教室：思亮館305有機實驗室,1,2,,1,0,0,0,Y,Chem,2034,,
1002,13234,1,5040,2,203 225B2,2,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),14803,203111,楊吉水,JYE-SHANE YANG,,,,,,,,,,,,,,678,,,,,CD1*B21,80,0,3,0,詳見化學系選課需知。實驗須與課程併修或後修。先修科目:普化實驗。地點:思亮305有機實驗室。,1,2,,1,0,0,0,Y,Chem,2034,,
1002,50752,1,5040,2,203 225B2,3,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),12101,203083,羅禮強,LEE CHIANG LO,,,,,,,,,,,,,,678,,,,,B20*CD1,80,0,3,0,詳見化學系選課需知。實驗須與課程併修或後修。先修科目:普化實驗。地點:思亮308有機實驗室。,1,2,,1,0,0,0,Y,Chem,2034,,
1002,41649,1,6030,2,203 225B2,4,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,,,,,,,,,,,678,,,,,,,,60,0,3,0,"實驗須與課程併修或後修, 詳化學系選課須知，實驗室在思亮305",1,2,,1,0,0,0,Y,Chem,2034,,
1002,24422,1,8010,2,203 225B2,5,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,,,,,,,,,,,,,,,678,,,CD1,80,0,3,0,環職衛領域必修。與課程併修或後修，先修科目:普化實驗;詳化學系選課須知。上課教室：思亮館305,1,2,,1,0,0,0,Y,Chem,2034,,
1002,45973,1,6050,2,203 225B2,6,1,0,3,1,3,有機化學實驗乙下,Organic Chemistry Lab. (b)(2),13934,203104,邱勝賢,SHENG HSIEN CHIU,,,,,,,,,,,,678,,,,,,,CD1,20,0,3,0,生物材料學群選擇必修。詳化學系選課須知。上課位置：思亮館305。,0,2,,1,0,0,0,Y,Chem,2034,,
1002,49274,3,6030,2,203 33102,,3,3,0,1,3,物理化學下,Physical Chemistry (2),6376,203023,牟中原,CHUNG YUAN MOU,,普305,,共103,,,,,,34,,,,2,,,,,,80,0,3,0,詳化學系選課須知。,1,2,,1,0,0,0,,Chem,3008,2,
1002,85248,1,2030,2,203 33170,,3,3,0,2,3,物理化學二-量子化學,Physical Chemistry (Ⅱ)--quantum Chemistry,10352,203065,陳逸聰,YIT TSONG CHEN,,化210室,,,化210室,,,,,34,,,,,,2,,,AU1*CD1,80,0,2,0,先修普化甲/化數或相等科目，詳選課須知。現學士班二年級以上且限本系所學生(含輔系、雙修生)。,1,1,,1,0,0,0,Y,Chem,2039,,
1002,40740,1,2030,3,203 33180,,3,3,0,2,3,物理化學三-動力學,Physical Chemistry (Ⅲ)-Kinetics and Dynamics,8249,203042,林金全,KING CHUEN LIN,,,新202,,新201,,,,,,,2,,,,34,,,AU2*CD1,60,0,3,0,"本課程中文授課,使用英文教科書。五選三必修。詳選課須知。先修：物理化學一二。",0,1,,2,0,0,0,Y,Chem,3032,,The course is conducted in Chinese but uses English testbook。
1002,25880,1,5040,3,203 33220,1,1,0,5,2,3,物理化學實驗二,Physical Chemistry Lab. (Ⅱ),14201,203106,陳振中,CHUN CHUNG CHAN,,,,,,,,,,,,56789,,,,,,,B21,60,0,2,0,詳化學系選課須知，上下學期須選同一班次。先修:普化實驗。思亮館201物化實驗室。,1,2,,1,0,0,0,,Chem,3014,,
1002,87239,3,5040,3,203 33220,2,1,0,5,2,3,物理化學實驗二,Physical Chemistry Lab. (Ⅱ),13419,203100,周必泰,PI TAI CHOU,,,,,,,,,,,,,,,,56789,,,B20,60,0,2,0,詳化學系選課須知，上下學期須選同一班次。先修:普化實驗。思亮館201物化實驗室。,1,2,,1,0,0,0,,Chem,3014,B,
1002,63890,1,2030,3,203 33520,1,2,0,5,2,3,化學實驗六,Chemistry Lab. (Ⅵ),14524,203107,陸駿逸,CHUN-YI LU,思亮201,,,,,,,56789,,,,,,,,,,,AU2*CD1,30,0,2,0,與化學實驗五選同一班。詳選課須知。先修實驗一二或普化實驗。,0,1,,1,0,0,0,Y,Chem,3016,,
1002,82065,1,2030,3,203 33520,2,2,0,5,2,3,化學實驗六,Chemistry Lab. (Ⅵ),11565,203076,金必耀,BIH YAW JIN,,,,思亮201,,,,,,,,,,56789,,,,,AU2*CD1,30,0,2,0,與化學實驗五選同一班。詳選課須知。先修實驗一二或普化實驗。,0,1,,1,0,0,0,Y,Chem,3016,,
1002,42635,1,,,203 34130,,2,2,0,2,7,從化學看世界,World of Chemistry,11843,203079,劉如熹,RU SHI LIU,新402,,,,,,,34,,,,,,,,,,,,60,0,2,0,,0,3,7,1,0,0,0,,Chem,3020,,
1002,67289,1,2030,3,203 34220,,3,3,0,2,3,無機化學二,Inorganic Chemistry (Ⅱ),7827,203039,林英智,YING CHIH LIN,化210室,,化210室,,,,,2,,,,34,,,,,,,AU2*CD1,90,0,3,0,"本課程中文授課,使用英文教科書。外系生修習須經授課教師同意。詳化學系選課須知。先修：普化。中文授課英文書籍。",1,1,,2,0,0,0,Y,Chem,3024,,The course is conducted in Chinese but uses English testbook。
1002,71631,1,2030,3,203 39120,1,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),12099,203085,張煥宗,HUAN TSUNG CHANG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,67468,1,2030,3,203 39120,12,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),7520,203037,方俊民,JIM MIN FANG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,14871,1,2030,3,203 39120,13,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),7827,203039,林英智,YING CHIH LIN,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,61435,1,2030,3,203 39120,15,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),8465,203045,鄭淑芬,SOO FIN CHENG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,77753,1,2030,3,203 39120,16,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),8728,203047,劉緒宗,SHIUH TZUNG LIU,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,58631,1,2030,3,203 39120,21,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),10895,203072,張哲政,CHE CHEN CHANG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,23030,1,2030,3,203 39120,25,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),13419,203100,周必泰,PI TAI CHOU,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,63424,1,2030,3,203 39120,29,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),12470,203087,陳昭岑,CHAO TSEN CHEN,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,10335,1,2030,3,203 39120,30,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),12740,203092,汪根欉,KEN TSUNG WONG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,19457,1,2030,3,203 39120,32,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),14201,203106,陳振中,CHUN CHUNG CHAN,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,38741,1,2030,3,203 39120,35,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),15227,203117,陳俊顯,CHUN-HSIEN CHEN,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,32612,1,2030,3,203 39120,36,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),15516,203123,李弘文,HUNG-WEN LI,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,65569,1,2030,3,203 39120,37,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),15647,203126,陳 平,RICHARD-PING CHENG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,37121,1,2030,3,203 39120,38,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),15912,203132,鄭原忠,YUAN-CHUNG CHENG,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,68960,1,2030,3,203 39120,39,1,1,0,2,7,大三專題討論與實習二,Seminar and Lab for Junior (Ⅱ),20093,203134,邱靜雯,CHING-WEN CHIU,,,,,,,,,,,,,,,,,,,AU2,4,0,1,0,限大三進研究室之學生選修，每週至少2小時或以上講演時數，每位教師個別指導。,0,1,,1,0,0,0,,Chem,3028,,
1002,36595,1,2030,4,203 40100,,0,0,0,2,7,論文,Thesis (b.s.),12099,203085,張煥宗,HUAN TSUNG CHANG,,,,,,,,,,,,,,,,,,,AU3,60,0,1,0,選修專題研究二及大四專題討論二者須同時選修，與各教師合開。,0,1,,1,0,0,0,,Chem,4999,,
1002,47895,1,2030,4,203 40330,1,1,2,0,2,3,書報討論,Seminar (b.s.),8728,203047,劉緒宗,SHIUH TZUNG LIU,新405,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。01-03班次：學號除3於0。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,25277,1,2030,4,203 40330,2,1,2,0,2,3,書報討論,Seminar (b.s.),7257,203018,黃良平,LIAN PIN HWANG,,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。01-03班次：學號除3於0。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,13879,1,2030,4,203 40330,3,1,2,0,2,3,書報討論,Seminar (b.s.),13419,203100,周必泰,PI TAI CHOU,,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。01-03班次：學號除3於0。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,36858,3,2030,4,203 40330,4,1,2,0,2,3,書報討論,Seminar (b.s.),10352,203065,陳逸聰,YIT TSONG CHEN,新201,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。04-06班次：學號除3於1。,0,1,,1,0,0,0,Y,Chem,4000,3,
1002,15478,1,2030,4,203 40330,5,1,2,0,2,3,書報討論,Seminar (b.s.),11498,203078,梁文傑,MAN KIT LEUNG,,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。04-06班次：學號除3於1。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,30131,1,2030,4,203 40330,6,1,2,0,2,3,書報討論,Seminar (b.s.),10352,203065,陳逸聰,YIT TSONG CHEN,,,,,,,,789,,,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。04-06班次：學號除3於1。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,77413,3,2030,4,203 40330,7,1,2,0,2,3,書報討論,Seminar (b.s.),12470,203087,陳昭岑,CHAO TSEN CHEN,,新201,,,,,,,,789,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。07-09班次：學號除3於2。,0,1,,1,0,0,0,Y,Chem,4000,3,
1002,41516,1,2030,4,203 40330,8,1,2,0,2,3,書報討論,Seminar (b.s.),7257,203018,黃良平,LIAN PIN HWANG,,,,,,,,,,789,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。07-09班次：學號除3於2。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,51712,1,2030,4,203 40330,9,1,2,0,2,3,書報討論,Seminar (b.s.),7257,203018,黃良平,LIAN PIN HWANG,,,,,,,,,,789,,,,,,,,,AU3*CD1,8,0,3,0,詳選課須知。先修普化/分析/有機/物化/無機5科且3科及格。07-09班次：學號除3於2。,0,1,,1,0,0,0,Y,Chem,4000,,
1002,69214,1,2030,4,203 49140,11,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),6376,203023,牟中原,CHUNG YUAN MOU,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,39375,1,2030,4,203 49140,12,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),7520,203037,方俊民,JIM MIN FANG,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,69784,1,2030,4,203 49140,15,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),8465,203045,鄭淑芬,SOO FIN CHENG,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,64647,1,2030,4,203 49140,16,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),8728,203047,劉緒宗,SHIUH TZUNG LIU,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,57655,1,2030,4,203 49140,30,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),12740,203092,汪根欉,KEN TSUNG WONG,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,11785,1,2030,4,203 49140,36,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),15516,203123,李弘文,HUNG-WEN LI,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,11634,1,2030,4,203 49140,37,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),15647,203126,陳 平,RICHARD-PING CHENG,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,52504,1,2030,4,203 49140,38,1,1,0,2,7,大四專題討論二,Seminar for Special Topics (Ⅱ),15912,203132,鄭原忠,YUAN-CHUNG CHENG,,,,,,,,,,,,,,,,,,,AU3,4,0,1,0,每週至少2小時以上講演時數，每位教師個別指導。須同時修論文及大四專題研究二。,0,1,,1,0,0,0,,Chem,4008,,
1002,14710,1,2030,4,203 49240,11,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),6376,203023,牟中原,CHUNG YUAN MOU,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,42859,1,2030,4,203 49240,12,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),7520,203037,方俊民,JIM MIN FANG,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,11368,1,2030,4,203 49240,15,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),8465,203045,鄭淑芬,SOO FIN CHENG,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,69501,1,2030,4,203 49240,16,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),8728,203047,劉緒宗,SHIUH TZUNG LIU,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,84593,1,2030,4,203 49240,30,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),12740,203092,汪根欉,KEN TSUNG WONG,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,17961,1,2030,4,203 49240,36,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),15516,203123,李弘文,HUNG-WEN LI,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,22860,1,2030,4,203 49240,37,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),15647,203126,陳 平,RICHARD-PING CHENG,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,85891,1,2030,4,203 49240,38,3,0,6,2,7,大四專題研究二,Research Training for Senior (Ⅱ),15912,203132,鄭原忠,YUAN-CHUNG CHENG,,,,,,,,,,,,,,,,,,,AU3,12,0,1,0,"請專題生選該指導教授之班次,須同時修論文及大四專題討論二,期末須交報告及貼壁報。",0,1,,1,0,0,0,,Chem,4010,,
1002,26088,1,2040,1,204 00110,,0,0,1,2,3,服務學習一,Student Service Education (Ⅰ),20172,204073,李紅春,Hong-Chun Li,,,,,,,,,,,,,,,,,,,B20*CD1,30,0,1,0,"限本系所學生（含輔系、雙修生）且限學號雙號。
 
 與胡植慶合開。",1,1,,1,0,0,0,,Geo,1000,,
1002,54077,1,2040,C,204 20500,,2,2,0,2,7,光性礦物學,Optical Mineralogy,9162,204036,楊燦堯,TSANYAO YANG,,,,,,,,,,,,,,,,,,,AU1,30,10,1,0,,0,1,,1,0,0,0,,Geo,2022,,
